clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
24,0.47297297297297297,1.2125,0.20255952380952377,0.5137614678899083,3,0,0
24,0.47297297297297297,1.2125,0.20255952380952377,0.5137614678899083,3,1,0
24,0.47297297297297297,1.2125,0.20255952380952377,0.5137614678899083,3,2,0
24,0.47297297297297297,1.2125,0.20255952380952377,0.5137614678899083,3,3,0
24,0.47297297297297297,1.2125,0.20255952380952377,0.5137614678899083,3,4,0
28,0.5337423312883436,1.175,0.17825497287522604,0.45652173913043476,6,0,1
28,0.5337423312883436,1.175,0.17825497287522604,0.45652173913043476,6,1,1
28,0.5337423312883436,1.175,0.17825497287522604,0.45652173913043476,6,2,1
28,0.5337423312883436,1.175,0.17825497287522604,0.45652173913043476,6,3,1
28,0.5337423312883436,1.175,0.17825497287522604,0.45652173913043476,6,4,1
20,0.5714285714285714,1.15,0.19776785714285716,0.5,7,0,2
20,0.5714285714285714,1.15,0.19776785714285716,0.5,7,1,2
20,0.5714285714285714,1.15,0.19776785714285716,0.5,7,2,2
20,0.5714285714285714,1.15,0.19776785714285716,0.5,7,3,2
20,0.5714285714285714,1.15,0.19776785714285716,0.5,7,4,2
27,0.5670731707317073,1.0875,0.16142857142857142,0.4248927038626609,2,0,3
27,0.5670731707317073,1.0875,0.16142857142857142,0.4248927038626609,2,1,3
27,0.5670731707317073,1.0875,0.16142857142857142,0.4248927038626609,2,2,3
27,0.5670731707317073,1.0875,0.16142857142857142,0.4248927038626609,2,3,3
27,0.5670731707317073,1.0875,0.16142857142857142,0.4248927038626609,2,4,3
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,0,4
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,1,4
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,2,4
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,3,4
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,4,4
31,0.5066666666666667,1.1125,0.16974702380952383,0.5,0,5,4
24,0.48026315789473684,1.225,0.1634672619047619,0.5242290748898678,2,0,5
24,0.48026315789473684,1.225,0.1634672619047619,0.5242290748898678,2,1,5
24,0.48026315789473684,1.225,0.1634672619047619,0.5242290748898678,2,2,5
24,0.48026315789473684,1.225,0.1634672619047619,0.5242290748898678,2,3,5
24,0.48026315789473684,1.225,0.1634672619047619,0.5242290748898678,2,4,5
26,0.5,1.175,0.16041666666666668,0.49099099099099097,4,0,6
26,0.5,1.175,0.16041666666666668,0.49099099099099097,4,1,6
26,0.5,1.175,0.16041666666666668,0.49099099099099097,4,2,6
26,0.5,1.175,0.16041666666666668,0.49099099099099097,4,3,6
26,0.5,1.175,0.16041666666666668,0.49099099099099097,4,4,6
20,0.4527027027027027,1.25,0.21675595238095235,0.5294117647058824,5,0,7
20,0.4527027027027027,1.25,0.21675595238095235,0.5294117647058824,5,1,7
20,0.4527027027027027,1.25,0.21675595238095235,0.5294117647058824,5,2,7
20,0.4527027027027027,1.25,0.21675595238095235,0.5294117647058824,5,3,7
