clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
28,0.4594594594594595,1.2125,0.1847916666666667,0.5067873303167421,2,0,0
26,0.4629629629629629,1.175,0.162485119047619,0.4734513274336283,2,1,0
23,0.4484848484848485,1.2125,0.1858779761904762,0.5173913043478261,4,2,0
25,0.5214723926380368,1.225,0.176838456901748,0.5021645021645021,7,3,0
24,0.4177215189873418,1.3125,0.2224107142857143,0.588495575221239,9,4,0
17,0.4266666666666667,1.4,0.2286755952380952,0.6359447004608295,11,5,0
21,0.4594594594594595,1.3125,0.2255505952380952,0.5980861244019139,6,6,0
24,0.4193548387096774,1.3125,0.2147321428571428,0.5772727272727273,7,7,0
17,0.4746835443037974,1.2625,0.2247619047619047,0.589041095890411,6,8,0
15,0.3987341772151899,1.55,0.2536458333333333,0.6666666666666666,16,9,0
16,0.4866666666666667,1.4,0.23125,0.5944700460829493,11,10,0
16,0.4430379746835443,1.375,0.2247470238095238,0.6045454545454545,11,11,0
15,0.3961038961038961,1.35,0.2342113095238095,0.6126126126126126,9,12,0
17,0.4256756756756756,1.4625,0.261875,0.6284403669724771,13,13,0
21,0.3959731543624161,1.4,0.2572767857142857,0.6291079812206573,9,14,0
12,0.3417721518987341,1.5,0.2884672619047619,0.6756756756756757,15,15,0
19,0.3544303797468354,1.375,0.2744345238095237,0.6419213973799127,8,16,0
15,0.4508670520231214,1.275,0.2227529761904762,0.5983263598326359,7,17,0
17,0.4805194805194805,1.3,0.2281845238095237,0.5879629629629629,7,18,0
17,0.4390243902439024,1.275,0.223125,0.5956521739130435,5,19,0
22,0.4088050314465409,1.3125,0.2561181434599157,0.6473214285714286,8,20,0
16,0.4522292993630573,1.3375,0.2240624999999999,0.600896860986547,9,21,0
16,0.4121212121212121,1.45,0.2484672619047619,0.6462882096069869,14,22,0
16,0.3774834437086092,1.4375,0.2796279761904762,0.6805555555555556,14,23,0
22,0.4189189189189189,1.325,0.2549702380952381,0.6451612903225806,9,24,0
22,0.3935483870967742,1.325,0.2741815476190476,0.6488888888888888,12,25,0
18,0.4213836477987421,1.35,0.2544791666666667,0.6266666666666667,12,26,0
18,0.3975155279503105,1.3625,0.2809970238095238,0.6681614349775785,13,27,0
15,0.3397435897435897,1.5,0.3000744047619047,0.7104072398190046,16,28,0
18,0.3870967741935484,1.375,0.2615129596142255,0.6621004566210046,10,29,0
15,0.3561643835616438,1.5375,0.2662202380952381,0.6822429906542056,13,30,0
19,0.3841059602649007,1.4375,0.2589583333333333,0.6772727272727272,12,31,0
17,0.3726708074534161,1.4375,0.2650148809523809,0.6956521739130435,18,32,0
13,0.4024390243902439,1.4375,0.2607886904761905,0.6858407079646017,15,33,0
13,0.3757225433526011,1.45,0.2532097649186257,0.6822033898305084,16,34,0
13,0.3658536585365853,1.45,0.2632886904761905,0.672645739910314,14,35,0
17,0.4150943396226415,1.3375,0.2501636904761904,0.6351351351351351,11,36,0
14,0.4,1.4125,0.2644940476190476,0.6622222222222223,13,37,0
