clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
19,0.5,1.275,0.1879613095238095,0.5545454545454546,8,0,10
19,0.3945578231292517,1.5125,0.2385863095238095,0.6103286384976526,14,1,10
11,0.3058823529411765,1.6,0.3233630952380952,0.7288135593220338,18,2,10
10,0.2402597402597402,2.05,0.3544642857142857,0.7889908256880734,35,3,10
10,0.1907894736842105,2.775,0.3805059523809523,0.8325581395348837,48,4,10
12,0.2117647058823529,2.4,0.3704613095238095,0.8,41,5,10
16,0.1948051948051948,2.3875,0.3695535714285715,0.8093023255813954,41,6,10
10,0.1103896103896103,3.175,0.4158035714285715,0.8888888888888888,54,7,10
13,0.16875,2.5875,0.3910267857142857,0.8423423423423423,44,8,10
16,0.1363636363636363,2.6,0.3954315476190476,0.8409090909090909,48,9,10
13,0.1666666666666666,2.45,0.3788577456298976,0.8326180257510729,45,10,10
14,0.1867469879518072,2.5625,0.3952083333333333,0.8414096916299559,46,11,10
15,0.1089743589743589,2.975,0.4129761904761905,0.8502202643171806,48,12,10
10,0.1045751633986928,2.9,0.4094047619047618,0.8949771689497716,53,13,10
10,0.1411764705882353,2.85,0.4060863095238095,0.8669527896995708,48,14,10
13,0.0864197530864197,2.9625,0.4170089285714285,0.9,55,15,10
9,0.120253164556962,3.0125,0.3976488095238095,0.875,54,16,10
8,0.1111111111111111,3.1375,0.4359855334538879,0.9043478260869564,57,17,10
10,0.0745341614906832,3.0625,0.4370238095238095,0.9111111111111112,57,18,10
7,0.0858895705521472,3.0625,0.4282738095238095,0.92,59,19,10
7,0.0892857142857142,3.1,0.4371760096443641,0.922077922077922,61,20,10
7,0.0429447852760736,3.525,0.4708035714285714,0.9601769911504424,69,21,10
6,0.0654761904761904,3.3125,0.4667113095238095,0.9393939393939394,64,22,10
6,0.0535714285714285,3.7,0.4545833333333334,0.9353448275862069,65,23,10
7,0.0542168674698795,3.3875,0.4632173382173382,0.9473684210526316,65,24,10
8,0.0368098159509202,3.6875,0.4620253164556962,0.9473684210526316,66,25,10
5,0.0484848484848484,4.1125,0.4695833333333333,0.965065502183406,70,26,10
4,0.0126582278481012,4.0375,0.4760416666666667,0.9822222222222222,73,27,10
4,0.0179640718562874,4.3625,0.4885416666666667,0.9913419913419912,77,28,10
4,0.0179640718562874,4.3625,0.4885416666666667,0.9913419913419912,77,29,10
5,0.0120481927710843,4.25,0.4885416666666667,0.987012987012987,76,30,10
4,0.0179640718562874,4.3625,0.4885416666666667,0.9913419913419912,77,31,10
4,0.0357142857142857,3.8375,0.4828125,0.9782608695652174,73,32,10
4,0.0179640718562874,4.2125,0.4833333333333334,0.9826839826839828,74,33,10
6,0.0647058823529411,3.6625,0.4572619047619047,0.9527896995708156,68,34,10
6,0.0643274853801169,3.325,0.4572619047619047,0.9484978540772532,64,35,10
3,0.0520231213872832,3.8875,0.4692887281494876,0.9699570815450644,71,36,10
4,0.0176470588235294,4.0375,0.4818749999999999,0.982532751091703,75,37,10
