clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
29,0.5850340136054422,1.1125,0.1726488095238095,0.44907407407407407,0,0,0
29,0.5850340136054422,1.1125,0.1726488095238095,0.44907407407407407,0,1,0
29,0.5850340136054422,1.1125,0.1726488095238095,0.44907407407407407,0,2,0
29,0.5850340136054422,1.1125,0.1726488095238095,0.44907407407407407,0,3,0
29,0.5850340136054422,1.1125,0.1726488095238095,0.44907407407407407,0,4,0
25,0.5496688741721855,1.1125,0.16364583333333335,0.4772727272727273,0,0,1
25,0.5496688741721855,1.1125,0.16364583333333335,0.4772727272727273,0,1,1
25,0.5496688741721855,1.1125,0.16364583333333335,0.4772727272727273,0,2,1
25,0.5496688741721855,1.1125,0.16364583333333335,0.4772727272727273,0,3,1
25,0.5496688741721855,1.1125,0.16364583333333335,0.4772727272727273,0,4,1
25,0.5266666666666666,1.1625,0.18144345238095239,0.4977168949771689,4,0,2
25,0.5266666666666666,1.1625,0.18144345238095239,0.4977168949771689,4,1,2
25,0.5266666666666666,1.1625,0.18144345238095239,0.4977168949771689,4,2,2
25,0.5266666666666666,1.1625,0.18144345238095239,0.4977168949771689,4,3,2
25,0.5266666666666666,1.1625,0.18144345238095239,0.4977168949771689,4,4,2
32,0.44666666666666666,1.15,0.18822916666666667,0.4647887323943662,4,0,3
32,0.44666666666666666,1.15,0.18822916666666667,0.4647887323943662,4,1,3
32,0.44666666666666666,1.15,0.18822916666666667,0.4647887323943662,4,2,3
32,0.44666666666666666,1.15,0.18822916666666667,0.4647887323943662,4,3,3
32,0.44666666666666666,1.15,0.18822916666666667,0.4647887323943662,4,4,3
26,0.5684931506849316,1.1875,0.1356547619047619,0.5233644859813084,3,0,4
26,0.5684931506849316,1.1875,0.1356547619047619,0.5233644859813084,3,1,4
26,0.5684931506849316,1.1875,0.1356547619047619,0.5233644859813084,3,2,4
26,0.5684931506849316,1.1875,0.1356547619047619,0.5233644859813084,3,3,4
26,0.5684931506849316,1.1875,0.1356547619047619,0.5233644859813084,3,4,4
28,0.5253164556962026,1.175,0.17756178420735383,0.497737556561086,5,0,5
28,0.5253164556962026,1.175,0.17756178420735383,0.497737556561086,5,1,5
