step,agent_id,type_id,current_position,decision,moved,new_position,reason,llm_call_count,llm_call_time,timestamp,grid
0,,,"(None, None)",,False,,initial_state,0,0.0,2025-09-15T16:07:42.478126,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529526266512.0,1.0,"(7, 9)",,False,"(7, 9)",chose_to_stay,1,0.8500921726226807,2025-09-15T16:07:43.328823,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529526095776.0,1.0,"(0, 2)",,False,"(0, 2)",chose_to_stay,1,1.05476975440979,2025-09-15T16:07:44.383967,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529520362736.0,0.0,"(3, 4)",,False,"(3, 4)",chose_to_stay,1,0.9791679382324219,2025-09-15T16:07:45.363436,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529520364800.0,0.0,"(4, 9)",,False,"(4, 9)",chose_to_stay,1,0.9428815841674805,2025-09-15T16:07:46.306913,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529520362400.0,0.0,"(4, 5)",,False,"(4, 5)",chose_to_stay,1,0.9935946464538574,2025-09-15T16:07:47.301279,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529520363552.0,0.0,"(2, 9)",,False,"(2, 9)",chose_to_stay,1,0.9729485511779785,2025-09-15T16:07:48.275023,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529520364320.0,0.0,"(7, 4)",,False,"(7, 4)",chose_to_stay,1,0.9926536083221436,2025-09-15T16:07:49.268299,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529526328048.0,0.0,"(8, 5)",,False,"(8, 5)",chose_to_stay,1,0.975745439529419,2025-09-15T16:07:50.244446,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
0,140529529198624.0,0.0,"(8, 3)",,False,"(8, 3)",chose_to_stay,1,0.9541418552398682,2025-09-15T16:07:51.199200,"[[0, 1, 1, 0, 1, 1, 0, -1, -1, -1], [0, 1, -1, -1, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 1, -1, -1, 0, 0], [-1, 0, 1, 1, 0, -1, 1, -1, -1, 0], [0, 1, 0, 1, -1, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, -1, 1, 1, 0, 0], [-1, 1, -1, 0, 1, 0, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0, -1, -1, 1, 1], [1, 0, 1, 0, 0, 0, 1, -1, 1, 0], [1, 1, 0, 1, -1, 1, 1, 1, 1, 1]]"
