clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
23,0.5234899328859061,1.1875,0.1845238095238095,0.4818181818181818,5,0,0
23,0.5234899328859061,1.1875,0.1845238095238095,0.4818181818181818,5,1,0
23,0.5234899328859061,1.1875,0.1845238095238095,0.4818181818181818,5,2,0
23,0.5234899328859061,1.1875,0.1845238095238095,0.4818181818181818,5,3,0
23,0.5234899328859061,1.1875,0.1845238095238095,0.4818181818181818,5,4,0
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,0,1
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,1,1
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,2,1
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,3,1
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,4,1
29,0.5422535211267606,1.15,0.1826785714285714,0.4906542056074766,3,5,1
30,0.54421768707483,1.1,0.1397172619047619,0.4418604651162791,0,0,2
30,0.54421768707483,1.1,0.1397172619047619,0.4418604651162791,0,1,2
30,0.54421768707483,1.1,0.1397172619047619,0.4418604651162791,0,2,2
30,0.54421768707483,1.1,0.1397172619047619,0.4418604651162791,0,3,2
30,0.54421768707483,1.1,0.1397172619047619,0.4418604651162791,0,4,2
25,0.4620689655172413,1.175,0.1748214285714285,0.4770642201834862,1,0,3
25,0.4620689655172413,1.175,0.1748214285714285,0.4770642201834862,1,1,3
25,0.4620689655172413,1.175,0.1748214285714285,0.4770642201834862,1,2,3
25,0.4620689655172413,1.175,0.1748214285714285,0.4770642201834862,1,3,3
25,0.4620689655172413,1.175,0.1748214285714285,0.4770642201834862,1,4,3
27,0.5394736842105263,1.1125,0.1400148809523809,0.4573991031390134,0,0,4
27,0.5394736842105263,1.1125,0.1400148809523809,0.4573991031390134,0,1,4
27,0.5394736842105263,1.1125,0.1400148809523809,0.4573991031390134,0,2,4
27,0.5394736842105263,1.1125,0.1400148809523809,0.4573991031390134,0,3,4
27,0.5394736842105263,1.1125,0.1400148809523809,0.4573991031390134,0,4,4
30,0.5570469798657718,1.15,0.1500148809523809,0.4604651162790698,2,0,5
30,0.5570469798657718,1.15,0.1500148809523809,0.4604651162790698,2,1,5
30,0.5570469798657718,1.15,0.1500148809523809,0.4604651162790698,2,2,5
30,0.5570469798657718,1.15,0.1500148809523809,0.4604651162790698,2,3,5
30,0.5570469798657718,1.15,0.1500148809523809,0.4604651162790698,2,4,5
25,0.5,1.1875,0.1644494047619047,0.5045454545454545,4,0,6
25,0.5,1.1875,0.1644494047619047,0.5045454545454545,4,1,6
25,0.5,1.1875,0.1644494047619047,0.5045454545454545,4,2,6
25,0.5,1.1875,0.1644494047619047,0.5045454545454545,4,3,6
25,0.5,1.1875,0.1644494047619047,0.5045454545454545,4,4,6
27,0.4246575342465753,1.175,0.2345982142857142,0.5285714285714286,4,0,7
27,0.4246575342465753,1.175,0.2345982142857142,0.5285714285714286,4,1,7
27,0.4246575342465753,1.175,0.2345982142857142,0.5285714285714286,4,2,7
27,0.4246575342465753,1.175,0.2345982142857142,0.5285714285714286,4,3,7
27,0.4246575342465753,1.175,0.2345982142857142,0.5285714285714286,4,4,7
31,0.4859154929577465,1.1625,0.1636755952380952,0.4786729857819905,4,0,8
31,0.4859154929577465,1.1625,0.1636755952380952,0.4786729857819905,4,1,8
31,0.4859154929577465,1.1625,0.1636755952380952,0.4786729857819905,4,2,8
31,0.4859154929577465,1.1625,0.1636755952380952,0.4786729857819905,4,3,8
31,0.4859154929577465,1.1625,0.1636755952380952,0.4786729857819905,4,4,8
25,0.5454545454545454,1.1375,0.1756547619047619,0.5067264573991032,1,0,9
25,0.5454545454545454,1.1375,0.1756547619047619,0.5067264573991032,1,1,9
25,0.5454545454545454,1.1375,0.1756547619047619,0.5067264573991032,1,2,9
25,0.5454545454545454,1.1375,0.1756547619047619,0.5067264573991032,1,3,9
25,0.5454545454545454,1.1375,0.1756547619047619,0.5067264573991032,1,4,9
25,0.5138888888888888,1.175,0.1825744047619047,0.4975845410628019,1,0,10
25,0.5138888888888888,1.175,0.1825744047619047,0.4975845410628019,1,1,10
