clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id
23,0.4642857142857143,1.2625,0.20791666666666667,0.5229357798165137,6,0,0
23,0.4642857142857143,1.2625,0.20791666666666667,0.5229357798165137,6,1,0
23,0.4642857142857143,1.2625,0.20791666666666667,0.5229357798165137,6,2,0
23,0.4642857142857143,1.2625,0.20791666666666667,0.5229357798165137,6,3,0
23,0.4642857142857143,1.2625,0.20791666666666667,0.5229357798165137,6,4,0
24,0.5403726708074534,1.1375,0.15086309523809524,0.47368421052631576,2,0,1
24,0.5403726708074534,1.1375,0.15086309523809524,0.47368421052631576,2,1,1
24,0.5403726708074534,1.1375,0.15086309523809524,0.47368421052631576,2,2,1
24,0.5403726708074534,1.1375,0.15086309523809524,0.47368421052631576,2,3,1
24,0.5403726708074534,1.1375,0.15086309523809524,0.47368421052631576,2,4,1
34,0.5135135135135135,1.1,0.1326041666666667,0.4583333333333333,0,0,2
34,0.5135135135135135,1.1,0.1326041666666667,0.4583333333333333,0,1,2
34,0.5135135135135135,1.1,0.1326041666666667,0.4583333333333333,0,2,2
34,0.5135135135135135,1.1,0.1326041666666667,0.4583333333333333,0,3,2
34,0.5135135135135135,1.1,0.1326041666666667,0.4583333333333333,0,4,2
32,0.47333333333333333,1.0875,0.15145833333333333,0.45794392523364486,1,0,3
32,0.47333333333333333,1.0875,0.15145833333333333,0.45794392523364486,1,1,3
32,0.47333333333333333,1.0875,0.15145833333333333,0.45794392523364486,1,2,3
32,0.47333333333333333,1.0875,0.15145833333333333,0.45794392523364486,1,3,3
32,0.47333333333333333,1.0875,0.15145833333333333,0.45794392523364486,1,4,3
29,0.54375,1.0625,0.14566964285714284,0.4533333333333333,1,0,4
29,0.54375,1.0625,0.14566964285714284,0.4533333333333333,1,1,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,2,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,3,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,4,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,5,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,6,4
29,0.55625,1.0625,0.1370684523809524,0.4622222222222222,1,7,4
32,0.41333333333333333,1.2,0.18691964285714285,0.5,3,0,5
32,0.41333333333333333,1.2,0.18691964285714285,0.5,3,1,5
32,0.41333333333333333,1.2,0.18691964285714285,0.5,3,2,5
32,0.41333333333333333,1.2,0.18691964285714285,0.5,3,3,5
32,0.41333333333333333,1.2,0.18691964285714285,0.5,3,4,5
30,0.5704225352112676,1.125,0.16141369047619047,0.4460093896713615,1,0,6
30,0.5704225352112676,1.125,0.16141369047619047,0.4460093896713615,1,1,6
30,0.5704225352112676,1.125,0.16141369047619047,0.4460093896713615,1,2,6
30,0.5704225352112676,1.125,0.16141369047619047,0.4460093896713615,1,3,6
30,0.5704225352112676,1.125,0.16141369047619047,0.4460093896713615,1,4,6
27,0.5273972602739726,1.1875,0.17366071428571428,0.49537037037037035,5,0,7
27,0.5273972602739726,1.1875,0.17366071428571428,0.49537037037037035,5,1,7
27,0.5273972602739726,1.1875,0.17366071428571428,0.49537037037037035,5,2,7
27,0.5273972602739726,1.1875,0.17366071428571428,0.49537037037037035,5,3,7
27,0.5273972602739726,1.1875,0.17366071428571428,0.49537037037037035,5,4,7
26,0.5324675324675324,1.1625,0.16078869047619046,0.48623853211009177,4,0,8
26,0.5324675324675324,1.1625,0.16078869047619046,0.48623853211009177,4,1,8
26,0.5324675324675324,1.1625,0.16078869047619046,0.48623853211009177,4,2,8
26,0.5324675324675324,1.1625,0.16078869047619046,0.48623853211009177,4,3,8
26,0.5324675324675324,1.1625,0.16078869047619046,0.48623853211009177,4,4,8
22,0.47368421052631576,1.2,0.19660714285714284,0.5302325581395348,4,0,9
22,0.47368421052631576,1.2,0.19660714285714284,0.5302325581395348,4,1,9
22,0.47368421052631576,1.2,0.19660714285714284,0.5302325581395348,4,2,9
22,0.47368421052631576,1.2,0.19660714285714284,0.5302325581395348,4,3,9
22,0.47368421052631576,1.2,0.19660714285714284,0.5302325581395348,4,4,9
