step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,23.861702127659573,3.9064354508712142,15,33,0.4980648487522721,0.03896859913791275,0.4,0.6081081081081081,1.1992021276595743,0.057320562428720266,1.0625,1.3625,0.18067683484988392,0.019633583319260153,0.13797619047619047,0.23816964285714287,0.5175989378379826,0.035359482075081196,0.42152466367713004,0.6175115207373272,4.25531914893617,2.2715452095400206,0,9
1,22.97872340425532,4.372393167213313,14,33,0.4814183409903697,0.0402462405372436,0.3710691823899371,0.5789473684210527,1.232313829787234,0.07765051232763963,1.0875,1.4375,0.188248051408821,0.02452275145961231,0.12055059523809523,0.25492559523809527,0.5345117008018883,0.04014710675466419,0.45021645021645024,0.6387665198237885,5.308510638297872,3.076188801568649,1,13
2,22.06382978723404,4.084611853312559,13,35,0.4680766886613611,0.03928562882321227,0.3466666666666667,0.5408805031446541,1.2606382978723405,0.07751078330306309,1.1,1.4875,0.19720367418644588,0.027258522309142524,0.13745535714285712,0.2752136752136753,0.5513470997804902,0.041786333244096224,0.45535714285714285,0.6818181818181818,6.382978723404255,3.350834859793445,0,15
3,21.04255319148936,4.25760519697039,12,33,0.4636378216160357,0.04708491869582882,0.3333333333333333,0.54,1.2929521276595743,0.10057894425615359,1.1125,1.7125,0.2041973136267255,0.027428324449627933,0.13485119047619049,0.29273809523809524,0.5654815493213007,0.04164119643564522,0.48878923766816146,0.6855895196506551,7.723404255319149,3.9415194257046995,0,24
4,20.76595744680851,4.164430880361629,12,30,0.4554690475163623,0.04748922124630632,0.2848101265822785,0.5666666666666667,1.3038563829787233,0.10105336667231204,1.1375,1.6375,0.20770525734869763,0.03001549895838667,0.1457142857142857,0.29400297619047616,0.576948119019564,0.04248347396666116,0.48672566371681414,0.7013574660633484,7.914893617021277,4.071034780262797,1,21
5,20.75531914893617,4.299752856645545,10,30,0.4432214568603329,0.04792855980174754,0.3087248322147651,0.5521472392638037,1.325,0.10028521155142453,1.1,1.65,0.21544994140599952,0.030161763889728303,0.12014880952380953,0.29543154761904766,0.5861881639244242,0.04464289122233016,0.4778761061946903,0.7130434782608696,8.946808510638299,4.487418543967567,0,22
6,19.75531914893617,4.324688242136349,10,30,0.43706226580543145,0.050154687914285005,0.2857142857142857,0.5576923076923077,1.347872340425532,0.10797560298338141,1.15,1.725,0.22149461782587793,0.030190488850564873,0.14276785714285714,0.3198958333333334,0.5957862144461099,0.04526206448876982,0.47297297297297297,0.7342342342342343,9.414893617021276,4.324000473645655,2,24
7,19.70212765957447,4.5195627042105775,10,32,0.4299025805550386,0.04635150092459672,0.3157894736842105,0.5662650602409639,1.3605053191489362,0.11186804570037762,1.125,1.825,0.22569928853577523,0.031445574931860516,0.14525297619047617,0.3293005952380953,0.60235377570475,0.04686600750970501,0.4805194805194805,0.7747747747747747,9.98936170212766,4.795819597284733,1,30
8,18.79787234042553,4.110254125084617,7,31,0.41815891098212477,0.04799666944004269,0.30128205128205127,0.5182926829268293,1.379787234042553,0.13140967479975318,1.15,1.8625,0.23276103987918897,0.031616513927651115,0.15807715491259794,0.32357142857142857,0.6116916278171319,0.05003778304893798,0.47297297297297297,0.7857142857142857,11.22340425531915,5.545809723632284,2,31
9,18.659574468085108,4.216080816514802,11,29,0.4214009338373292,0.05032977517158012,0.2994011976047904,0.5287356321839081,1.3811170212765955,0.1305455967294202,1.125,1.8,0.23365948363494993,0.03237059960974045,0.16590773809523812,0.328125,0.6128488832667458,0.051856736614229945,0.4745762711864407,0.7444933920704846,11.212765957446809,5.399865271966311,0,27
