step,clusters_mean,clusters_std,clusters_min,clusters_max,switch_rate_mean,switch_rate_std,switch_rate_min,switch_rate_max,distance_mean,distance_std,distance_min,distance_max,mix_deviation_mean,mix_deviation_std,mix_deviation_min,mix_deviation_max,share_mean,share_std,share_min,share_max,ghetto_rate_mean,ghetto_rate_std,ghetto_rate_min,ghetto_rate_max
0,27.9,5.384133067531753,21,38,0.5042874497998342,0.04729264763552441,0.43333333333333335,0.581081081081081,1.1475,0.061463629715285906,1.05,1.25,0.1751592261904762,0.03143195645156851,0.12922619047619047,0.2347470238095238,0.490158120664513,0.0357002626148251,0.45739910313901344,0.5700934579439252,3.0,3.0550504633038935,0,8
1,27.8,5.329165037789691,21,38,0.5041793416917261,0.04709843387608904,0.43333333333333335,0.58,1.15,0.05743353646704264,1.075,1.25,0.17516220238095237,0.03142804724797611,0.12922619047619047,0.2347470238095238,0.49131642991004104,0.03491130596101085,0.45739910313901344,0.5700934579439252,3.1,2.960855732160327,0,8
2,27.8,5.329165037789691,21,38,0.5041793416917261,0.04709843387608904,0.43333333333333335,0.58,1.15,0.05743353646704264,1.075,1.25,0.17516220238095237,0.03142804724797611,0.12922619047619047,0.2347470238095238,0.49131642991004104,0.03491130596101085,0.45739910313901344,0.5700934579439252,3.1,2.960855732160327,0,8
3,27.8,5.329165037789691,21,38,0.5041793416917261,0.04709843387608904,0.43333333333333335,0.58,1.15,0.05743353646704264,1.075,1.25,0.17516220238095237,0.03142804724797611,0.12922619047619047,0.2347470238095238,0.49131642991004104,0.03491130596101085,0.45739910313901344,0.5700934579439252,3.1,2.960855732160327,0,8
4,27.7,5.2925524193068805,21,38,0.5041793416917261,0.04709843387608904,0.43333333333333335,0.58,1.15,0.05743353646704264,1.075,1.25,0.17589136904761904,0.031123359584815234,0.12922619047619047,0.2347470238095238,0.4922028118600813,0.0344358375506978,0.45739910313901344,0.5700934579439252,3.1,2.960855732160327,0,8
5,29.5,0.7071067811865476,29,30,0.54,0.05656854249492382,0.5,0.58,1.09375,0.026516504294495594,1.075,1.1125,0.1527157738095238,0.020781784119693905,0.13802083333333334,0.16741071428571427,0.47716894977168944,0.0032287980876098254,0.4748858447488584,0.4794520547945205,0.5,0.7071067811865476,0,1
6,29.5,0.7071067811865476,29,30,0.54,0.05656854249492382,0.5,0.58,1.09375,0.026516504294495594,1.075,1.1125,0.1527157738095238,0.020781784119693905,0.13802083333333334,0.16741071428571427,0.47716894977168944,0.0032287980876098254,0.4748858447488584,0.4794520547945205,0.5,0.7071067811865476,0,1
7,29.0,,29,29,0.5,,0.5,0.5,1.1125,,1.1125,1.1125,0.16741071428571427,,0.16741071428571427,0.16741071428571427,0.4794520547945205,,0.4794520547945205,0.4794520547945205,0.0,,0,0
8,29.0,,29,29,0.5,,0.5,0.5,1.1125,,1.1125,1.1125,0.16741071428571427,,0.16741071428571427,0.16741071428571427,0.4794520547945205,,0.4794520547945205,0.4794520547945205,0.0,,0,0
9,29.0,,29,29,0.5,,0.5,0.5,1.1125,,1.1125,1.1125,0.16741071428571427,,0.16741071428571427,0.16741071428571427,0.4794520547945205,,0.4794520547945205,0.4794520547945205,0.0,,0,0
